id_base_site	id_base_visit	altitude	longitude	latitude	cd_nom	base_site_name	species	visit_date	visit_year	visit_month	pheno_etape	Percentage	fruits_amount	Region	day_of_year
10911	18714	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2008-04-26	2008	4	Feuillaison	10.0		Mont-Blanc Massif	117
10911	18716	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2008-04-29	2008	4	Floraison	10.0		Mont-Blanc Massif	120
10911	18717	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2009-09-10	2009	9	Changement de couleur	10.0		Mont-Blanc Massif	253
10911	18718	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2009-10-28	2009	10	Changement de couleur	50.0		Mont-Blanc Massif	301
10911	18720	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2011-03-31	2011	3	Débourrement	10.0		Mont-Blanc Massif	90
10911	18721	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2011-04-07	2011	4	Floraison	10.0		Mont-Blanc Massif	97
10911	18722	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2011-04-09	2011	4	Feuillaison	10.0		Mont-Blanc Massif	99
10911	18723	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2011-10-03	2011	10	Changement de couleur	10.0		Mont-Blanc Massif	276
10911	18724	820.0	6.765527	45.93273	85903	Bouleau verruqueux 1	bouleau	2011-10-25	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	298
10912	18725	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2005-11-28	2005	11	Changement de couleur	50.0		Mont-Blanc Massif	332
10912	18727	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2006-04-13	2006	4	Débourrement	10.0		Mont-Blanc Massif	103
10912	18728	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2006-09-15	2006	9	Changement de couleur	10.0		Mont-Blanc Massif	258
10912	18729	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2006-10-31	2006	10	Changement de couleur	50.0		Mont-Blanc Massif	304
10912	18731	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2007-04-17	2007	4	Floraison	10.0		Mont-Blanc Massif	107
10912	18732	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2007-04-24	2007	4	Feuillaison	10.0		Mont-Blanc Massif	114
10912	18733	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2007-09-06	2007	9	Changement de couleur	10.0		Mont-Blanc Massif	249
10912	18734	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2007-10-04	2007	10	Changement de couleur	50.0		Mont-Blanc Massif	277
10912	18737	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2008-04-11	2008	4	Débourrement	10.0		Mont-Blanc Massif	102
10912	18738	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2008-04-26	2008	4	Feuillaison	10.0		Mont-Blanc Massif	117
10912	18740	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2008-04-29	2008	4	Floraison	10.0		Mont-Blanc Massif	120
10912	18741	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2009-10-01	2009	10	Changement de couleur	10.0		Mont-Blanc Massif	274
10912	18742	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2009-10-28	2009	10	Changement de couleur	50.0		Mont-Blanc Massif	301
10912	18744	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2011-03-31	2011	3	Débourrement	10.0		Mont-Blanc Massif	90
10912	18745	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2011-04-07	2011	4	Feuillaison	10.0		Mont-Blanc Massif	97
10912	18746	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2011-04-08	2011	4	Floraison	10.0		Mont-Blanc Massif	98
10912	18747	820.0	6.765527	45.93273	85903	Bouleau verruqueux 2	bouleau	2011-10-03	2011	10	Changement de couleur	10.0		Mont-Blanc Massif	276
10913	18748	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2005-11-15	2005	11	Changement de couleur	50.0		Mont-Blanc Massif	319
10913	18750	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2006-04-13	2006	4	Débourrement	10.0		Mont-Blanc Massif	103
10913	18751	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2006-09-07	2006	9	Changement de couleur	10.0		Mont-Blanc Massif	250
10913	18752	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2006-11-01	2006	11	Changement de couleur	50.0		Mont-Blanc Massif	305
10913	18755	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2007-04-10	2007	4	Floraison	10.0		Mont-Blanc Massif	100
10913	18756	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2007-04-24	2007	4	Feuillaison	10.0		Mont-Blanc Massif	114
10913	18757	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2007-09-06	2007	9	Changement de couleur	10.0		Mont-Blanc Massif	249
10913	18758	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2007-10-04	2007	10	Changement de couleur	50.0		Mont-Blanc Massif	277
10913	18761	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2008-04-11	2008	4	Débourrement	10.0		Mont-Blanc Massif	102
10913	18762	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2008-04-26	2008	4	Feuillaison	10.0		Mont-Blanc Massif	117
10913	18764	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2008-04-26	2008	4	Floraison	10.0		Mont-Blanc Massif	117
10913	18765	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2009-09-24	2009	9	Changement de couleur	10.0		Mont-Blanc Massif	267
10913	18766	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2009-11-05	2009	11	Changement de couleur	50.0		Mont-Blanc Massif	309
10913	18768	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2011-03-31	2011	3	Débourrement	10.0		Mont-Blanc Massif	90
10913	18769	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2011-04-07	2011	4	Feuillaison	10.0		Mont-Blanc Massif	97
10913	18770	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2011-04-08	2011	4	Floraison	10.0		Mont-Blanc Massif	98
10913	18771	820.0	6.765527	45.93273	85903	Bouleau verruqueux 3	bouleau	2011-10-03	2011	10	Changement de couleur	10.0		Mont-Blanc Massif	276
10914	18773	820.0	6.765527	45.93273	98921	Frêne 1		2006-04-13	2006	4	Débourrement	10.0		Mont-Blanc Massif	103
10914	18775	820.0	6.765527	45.93273	98921	Frêne 1		2007-04-17	2007	4	Floraison	10.0		Mont-Blanc Massif	107
10914	18776	820.0	6.765527	45.93273	98921	Frêne 1		2007-04-24	2007	4	Feuillaison	10.0		Mont-Blanc Massif	114
10914	18778	820.0	6.765527	45.93273	98921	Frêne 1		2008-04-23	2008	4	Floraison	10.0		Mont-Blanc Massif	114
10914	18779	820.0	6.765527	45.93273	98921	Frêne 1		2008-04-29	2008	4	Débourrement	10.0		Mont-Blanc Massif	120
10914	18780	820.0	6.765527	45.93273	98921	Frêne 1		2008-05-03	2008	5	Feuillaison	10.0		Mont-Blanc Massif	124
10914	18783	820.0	6.765527	45.93273	98921	Frêne 1		2011-04-04	2011	4	Floraison	10.0		Mont-Blanc Massif	94
10914	18784	820.0	6.765527	45.93273	98921	Frêne 1		2011-04-21	2011	4	Débourrement	10.0		Mont-Blanc Massif	111
10914	18785	820.0	6.765527	45.93273	98921	Frêne 1		2011-04-28	2011	4	Feuillaison	10.0		Mont-Blanc Massif	118
10915	18788	820.0	6.765527	45.93273	98921	Frêne 2		2006-04-22	2006	4	Débourrement	10.0		Mont-Blanc Massif	112
10915	18789	820.0	6.765527	45.93273	98921	Frêne 2		2006-05-06	2006	5	Feuillaison	10.0		Mont-Blanc Massif	126
10915	18791	820.0	6.765527	45.93273	98921	Frêne 2		2007-04-17	2007	4	Floraison	10.0		Mont-Blanc Massif	107
10915	18792	820.0	6.765527	45.93273	98921	Frêne 2		2008-04-23	2008	4	Floraison	10.0		Mont-Blanc Massif	114
10915	18793	820.0	6.765527	45.93273	98921	Frêne 2		2008-04-29	2008	4	Débourrement	10.0		Mont-Blanc Massif	120
10915	18794	820.0	6.765527	45.93273	98921	Frêne 2		2008-05-03	2008	5	Feuillaison	10.0		Mont-Blanc Massif	124
10915	18797	820.0	6.765527	45.93273	98921	Frêne 2		2011-04-19	2011	4	Débourrement	10.0		Mont-Blanc Massif	109
10915	18798	820.0	6.765527	45.93273	98921	Frêne 2		2011-04-28	2011	4	Feuillaison	10.0		Mont-Blanc Massif	118
10916	18801	820.0	6.765527	45.93273	98921	Frêne 3		2006-04-13	2006	4	Débourrement	10.0		Mont-Blanc Massif	103
10916	18803	820.0	6.765527	45.93273	98921	Frêne 3		2007-04-17	2007	4	Floraison	10.0		Mont-Blanc Massif	107
10916	18804	820.0	6.765527	45.93273	98921	Frêne 3		2007-04-24	2007	4	Feuillaison	10.0		Mont-Blanc Massif	114
10916	18806	820.0	6.765527	45.93273	98921	Frêne 3		2008-04-23	2008	4	Floraison	10.0		Mont-Blanc Massif	114
10916	18807	820.0	6.765527	45.93273	98921	Frêne 3		2008-05-03	2008	5	Débourrement	10.0		Mont-Blanc Massif	124
10916	18808	820.0	6.765527	45.93273	98921	Frêne 3		2008-05-06	2008	5	Feuillaison	10.0		Mont-Blanc Massif	127
10916	18811	820.0	6.765527	45.93273	98921	Frêne 3		2011-04-07	2011	4	Floraison	10.0		Mont-Blanc Massif	97
10916	18812	820.0	6.765527	45.93273	98921	Frêne 3		2011-04-21	2011	4	Débourrement	10.0		Mont-Blanc Massif	111
10916	18813	820.0	6.765527	45.93273	98921	Frêne 3		2011-04-28	2011	4	Feuillaison	10.0		Mont-Blanc Massif	118
10917	18815	820.0	6.76561	45.93261	115918	Primevère 1		2011-03-03	2011	3	Floraison	10.0		Mont-Blanc Massif	62
10918	18816	820.0	6.765543	45.9326	115918	Primevère 2		2011-02-14	2011	2	Floraison	10.0		Mont-Blanc Massif	45
10919	18817	820.0	6.765406	45.93255	115918	Primevère 3		2011-02-21	2011	2	Floraison	10.0		Mont-Blanc Massif	52
10920	18818	1010.0	6.799399	45.89095	85903	Bouleau verruqueux 1	bouleau	2004-11-04	2004	11	Changement de couleur	50.0		Mont-Blanc Massif	309
10920	18819	1010.0	6.799399	45.89095	85903	Bouleau verruqueux 1	bouleau	2005-11-17	2005	11	Changement de couleur	50.0		Mont-Blanc Massif	321
10921	18820	1010.0	6.799399	45.89095	85903	Bouleau verruqueux 2	bouleau	2004-11-04	2004	11	Changement de couleur	50.0		Mont-Blanc Massif	309
10921	18821	1010.0	6.799399	45.89095	85903	Bouleau verruqueux 2	bouleau	2005-11-03	2005	11	Changement de couleur	50.0		Mont-Blanc Massif	307
10922	18822	1010.0	6.799399	45.89095	85903	Bouleau verruqueux 3	bouleau	2004-11-04	2004	11	Changement de couleur	50.0		Mont-Blanc Massif	309
10922	18823	1010.0	6.799399	45.89095	85903	Bouleau verruqueux 3	bouleau	2005-11-17	2005	11	Changement de couleur	50.0		Mont-Blanc Massif	321
10941	18882	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 1	bouleau	2004-10-27	2004	10	Changement de couleur	50.0		Mont-Blanc Massif	301
10941	18884	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 1	bouleau	2005-04-20	2005	4	Débourrement	10.0		Mont-Blanc Massif	110
10942	18885	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2004-10-20	2004	10	Changement de couleur	50.0		Mont-Blanc Massif	294
10942	18887	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2005-04-20	2005	4	Débourrement	10.0		Mont-Blanc Massif	110
10942	18888	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2005-10-20	2005	10	Changement de couleur	50.0		Mont-Blanc Massif	293
10942	18889	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2006-04-28	2006	4	Débourrement	10.0		Mont-Blanc Massif	118
10942	18890	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2006-05-01	2006	5	Feuillaison	10.0		Mont-Blanc Massif	121
10942	18891	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2006-05-06	2006	5	Floraison	10.0		Mont-Blanc Massif	126
10942	18892	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2006-09-28	2006	9	Changement de couleur	10.0		Mont-Blanc Massif	271
10942	18893	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2006-10-16	2006	10	Changement de couleur	50.0		Mont-Blanc Massif	289
10942	18896	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2007-04-13	2007	4	Débourrement	10.0		Mont-Blanc Massif	103
10942	18897	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2007-04-18	2007	4	Feuillaison	10.0		Mont-Blanc Massif	108
10942	18898	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2007-04-21	2007	4	Floraison	10.0		Mont-Blanc Massif	111
10942	18899	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2007-09-25	2007	9	Changement de couleur	10.0		Mont-Blanc Massif	268
10942	18900	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2007-10-01	2007	10	Changement de couleur	50.0		Mont-Blanc Massif	274
10942	18903	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2008-04-27	2008	4	Floraison	10.0		Mont-Blanc Massif	118
10942	18904	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 2	bouleau	2008-05-05	2008	5	Feuillaison	10.0		Mont-Blanc Massif	126
10943	18905	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 3	bouleau	2004-11-10	2004	11	Changement de couleur	50.0		Mont-Blanc Massif	315
10943	18907	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 3	bouleau	2005-04-13	2005	4	Débourrement	10.0		Mont-Blanc Massif	103
10944	18908	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2005-10-18	2005	10	Changement de couleur	50.0		Mont-Blanc Massif	291
10944	18910	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2006-04-30	2006	4	Débourrement	10.0		Mont-Blanc Massif	120
10944	18911	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2006-05-03	2006	5	Feuillaison	10.0		Mont-Blanc Massif	123
10944	18912	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2006-10-28	2006	10	Changement de couleur	10.0		Mont-Blanc Massif	301
10944	18913	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2007-04-13	2007	4	Débourrement	10.0		Mont-Blanc Massif	103
10944	18914	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2007-04-18	2007	4	Feuillaison	10.0		Mont-Blanc Massif	108
10944	18915	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2007-04-21	2007	4	Floraison	10.0		Mont-Blanc Massif	111
10944	18916	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2007-10-01	2007	10	Changement de couleur	10.0		Mont-Blanc Massif	274
10944	18917	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2007-10-08	2007	10	Changement de couleur	50.0		Mont-Blanc Massif	281
10944	18920	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2008-04-27	2008	4	Débourrement	10.0		Mont-Blanc Massif	118
10944	18921	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2008-05-03	2008	5	Feuillaison	10.0		Mont-Blanc Massif	124
10944	18922	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2008-09-29	2008	9	Changement de couleur	10.0		Mont-Blanc Massif	273
10944	18923	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2008-10-10	2008	10	Changement de couleur	50.0		Mont-Blanc Massif	284
10944	18926	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2009-10-25	2009	10	Changement de couleur	50.0		Mont-Blanc Massif	298
10944	18928	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2010-10-08	2010	10	Changement de couleur	10.0		Mont-Blanc Massif	281
10944	18929	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 4	bouleau	2010-10-15	2010	10	Changement de couleur	50.0		Mont-Blanc Massif	288
10945	18932	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 5	bouleau	2005-10-19	2005	10	Changement de couleur	50.0		Mont-Blanc Massif	292
10945	18934	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 5	bouleau	2006-04-30	2006	4	Débourrement	10.0		Mont-Blanc Massif	120
10945	18935	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 5	bouleau	2006-05-03	2006	5	Feuillaison	10.0		Mont-Blanc Massif	123
10945	18936	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 5	bouleau	2006-05-08	2006	5	Floraison	10.0		Mont-Blanc Massif	128
10945	18937	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 5	bouleau	2006-09-28	2006	9	Changement de couleur	10.0		Mont-Blanc Massif	271
10945	18938	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 5	bouleau	2006-10-16	2006	10	Changement de couleur	50.0		Mont-Blanc Massif	289
10945	18941	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 5	bouleau	2008-09-28	2008	9	Changement de couleur	10.0		Mont-Blanc Massif	272
10945	18942	1037.0	6.87455	45.9249	85903	Bouleau verruqueux 5	bouleau	2008-10-10	2008	10	Changement de couleur	50.0		Mont-Blanc Massif	284
10946	18945	1037.0	6.87455	45.9249	113432	Epicéa 1		2005-05-04	2005	5	Débourrement	10.0		Mont-Blanc Massif	124
10946	18946	1037.0	6.87455	45.9249	113432	Epicéa 1		2005-05-07	2005	5	Floraison	10.0		Mont-Blanc Massif	127
10946	18947	1037.0	6.87455	45.9249	113432	Epicéa 1		2005-05-11	2005	5	Feuillaison	10.0		Mont-Blanc Massif	131
10947	18948	1037.0	6.87455	45.9249	113432	Epicéa 2		2005-05-11	2005	5	Débourrement	10.0		Mont-Blanc Massif	131
10947	18949	1037.0	6.87455	45.9249	113432	Epicéa 2		2005-05-18	2005	5	Feuillaison	10.0		Mont-Blanc Massif	138
10948	18950	1037.0	6.87455	45.9249	113432	Epicéa 3		2005-05-11	2005	5	Débourrement	10.0		Mont-Blanc Massif	131
10948	18951	1037.0	6.87455	45.9249	113432	Epicéa 3		2005-05-18	2005	5	Feuillaison	10.0		Mont-Blanc Massif	138
10948	18952	1037.0	6.87455	45.9249	113432	Epicéa 3		2006-05-07	2006	5	Débourrement	10.0		Mont-Blanc Massif	127
10948	18953	1037.0	6.87455	45.9249	113432	Epicéa 3		2006-05-18	2006	5	Feuillaison	10.0		Mont-Blanc Massif	138
10949	18954	1037.0	6.873056	45.927778	113432	Epicéa 4		2006-05-05	2006	5	Débourrement	10.0		Mont-Blanc Massif	125
10949	18955	1037.0	6.873056	45.927778	113432	Epicéa 4		2006-05-18	2006	5	Feuillaison	10.0		Mont-Blanc Massif	138
10949	18956	1037.0	6.873056	45.927778	113432	Epicéa 4		2008-05-07	2008	5	Débourrement	10.0		Mont-Blanc Massif	128
10949	18957	1037.0	6.873056	45.927778	113432	Epicéa 4		2008-05-15	2008	5	Feuillaison	10.0		Mont-Blanc Massif	136
10950	18958	1037.0	6.87455	45.9249	113432	Epicéa 5		2006-05-07	2006	5	Débourrement	10.0		Mont-Blanc Massif	127
10950	18959	1037.0	6.87455	45.9249	113432	Epicéa 5		2006-05-18	2006	5	Feuillaison	10.0		Mont-Blanc Massif	138
10950	18960	1037.0	6.87455	45.9249	113432	Epicéa 5		2007-05-08	2007	5	Débourrement	10.0		Mont-Blanc Massif	128
10951	18962	1037.0	6.87455	45.9249	98921	Frêne 1		2005-05-21	2005	5	Débourrement	10.0		Mont-Blanc Massif	141
10952	18964	1037.0	6.87455	45.9249	98921	Frêne 2		2005-05-21	2005	5	Débourrement	10.0		Mont-Blanc Massif	141
10952	18966	1037.0	6.87455	45.9249	98921	Frêne 2		2006-05-04	2006	5	Floraison	10.0		Mont-Blanc Massif	124
10952	18967	1037.0	6.87455	45.9249	98921	Frêne 2		2006-05-15	2006	5	Débourrement	10.0		Mont-Blanc Massif	135
10952	18968	1037.0	6.87455	45.9249	98921	Frêne 2		2006-05-20	2006	5	Feuillaison	10.0		Mont-Blanc Massif	140
10953	18972	1037.0	6.87455	45.9249	98921	Frêne 3		2005-05-21	2005	5	Débourrement	10.0		Mont-Blanc Massif	141
10953	18974	1037.0	6.87455	45.9249	98921	Frêne 3		2006-05-04	2006	5	Floraison	10.0		Mont-Blanc Massif	124
10953	18975	1037.0	6.87455	45.9249	98921	Frêne 3		2006-05-15	2006	5	Débourrement	10.0		Mont-Blanc Massif	135
10953	18976	1037.0	6.87455	45.9249	98921	Frêne 3		2006-05-20	2006	5	Feuillaison	10.0		Mont-Blanc Massif	140
10954	18983	1037.0	6.873407	45.92742	98921	Frêne 4		2006-05-04	2006	5	Floraison	10.0		Mont-Blanc Massif	124
10954	18984	1037.0	6.873407	45.92742	98921	Frêne 4		2006-05-15	2006	5	Débourrement	10.0		Mont-Blanc Massif	135
10954	18985	1037.0	6.873407	45.92742	98921	Frêne 4		2006-05-20	2006	5	Feuillaison	10.0		Mont-Blanc Massif	140
10954	18988	1037.0	6.873407	45.92742	98921	Frêne 4		2007-04-23	2007	4	Floraison	10.0		Mont-Blanc Massif	113
10954	18989	1037.0	6.873407	45.92742	98921	Frêne 4		2007-04-30	2007	4	Débourrement	10.0		Mont-Blanc Massif	120
10954	18990	1037.0	6.873407	45.92742	98921	Frêne 4		2007-05-08	2007	5	Feuillaison	10.0		Mont-Blanc Massif	128
10954	18993	1037.0	6.873407	45.92742	98921	Frêne 4		2008-05-01	2008	5	Floraison	10.0		Mont-Blanc Massif	122
10954	18994	1037.0	6.873407	45.92742	98921	Frêne 4		2008-05-13	2008	5	Feuillaison	10.0		Mont-Blanc Massif	134
10955	19000	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2004-11-10	2004	11	Changement de couleur	50.0		Mont-Blanc Massif	315
10955	19002	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2005-04-20	2005	4	Débourrement	10.0		Mont-Blanc Massif	110
10955	19003	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2005-10-21	2005	10	Changement de couleur	50.0		Mont-Blanc Massif	294
10955	19004	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2006-04-23	2006	4	Floraison	10.0		Mont-Blanc Massif	113
10955	19005	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2006-04-27	2006	4	Débourrement	10.0		Mont-Blanc Massif	117
10955	19006	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2006-05-02	2006	5	Feuillaison	10.0		Mont-Blanc Massif	122
10955	19007	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2006-10-25	2006	10	Changement de couleur	10.0		Mont-Blanc Massif	298
10955	19010	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2007-10-22	2007	10	Changement de couleur	10.0		Mont-Blanc Massif	295
10955	19011	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2007-11-02	2007	11	Changement de couleur	50.0		Mont-Blanc Massif	306
10955	19014	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2008-04-17	2008	4	Débourrement	10.0		Mont-Blanc Massif	108
10955	19015	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2008-04-28	2008	4	Feuillaison	10.0		Mont-Blanc Massif	119
10955	19016	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2009-10-28	2009	10	Changement de couleur	50.0		Mont-Blanc Massif	301
10955	19019	1037.0	6.873056	45.925833	105042	Mélèze 1	mélèze	2010-11-03	2010	11	Changement de couleur	50.0		Mont-Blanc Massif	307
10956	19022	1037.0	6.87455	45.9249	105042	Mélèze 2	mélèze	2004-11-10	2004	11	Changement de couleur	50.0		Mont-Blanc Massif	315
10956	19024	1037.0	6.87455	45.9249	105042	Mélèze 2	mélèze	2005-04-13	2005	4	Débourrement	10.0		Mont-Blanc Massif	103
10957	19025	1037.0	6.873362	45.9256	105042	Mélèze 3	mélèze	2004-11-10	2004	11	Changement de couleur	50.0		Mont-Blanc Massif	315
